42.0	14.0	35.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	31.0	42.0	4.0	40.0	42.0	42.0	40.0	42.0	42.0	40.0	42.0	4.0	31.0	42.0	42.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	35.0	42.0	42.0	1.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	42.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	35.0	49.0	42.0	4.0	1.0	42.0	42.0	14.0	1.0	42.0	31.0	42.0	42.0	4.0	31.0	14.0	42.0	35.0	40.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	8.0	54.0	35.0	4.0	14.0	36.0	42.0	42.0	53.0	42.0	8.0	8.0	54.0	35.0	35.0	42.0	5.0	40.0	42.0	42.0	1.0	40.0	42.0	1.0	48.0	42.0	31.0	42.0	40.0	42.0	5.0	14.0	1.0	42.0	31.0	53.0	42.0	8.0	8.0	54.0	35.0	1.0	53.0	12.0	54.0	31.0	53.0	42.0	8.0	54.0	1.0	48.0	31.0	1.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	31.0	53.0	42.0	8.0	54.0	4.0	1.0	42.0	42.0	31.0	42.0	40.0	42.0	42.0	36.0	31.0	42.0	1.0	40.0	48.0	31.0	14.0	14.0	42.0	1.0	40.0	48.0	31.0	48.0	42.0	42.0	49.0	49.0
42.0	42.0	42.0	42.0	42.0	35.0	40.0	14.0	42.0	4.0	40.0	42.0	1.0	42.0	40.0	42.0	42.0	1.0	20.0	42.0	40.0	42.0	20.0	42.0	1.0	40.0	48.0	31.0	14.0	48.0	31.0	40.0	42.0	4.0	31.0	14.0	35.0	42.0	42.0	14.0	1.0	42.0	42.0	31.0	42.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	54.0	35.0	4.0	48.0	42.0	36.0	1.0	53.0	48.0	33.0	54.0	31.0	48.0	42.0	1.0	42.0	5.0	42.0	1.0	48.0	31.0	53.0	14.0	12.0	32.0	54.0	40.0	42.0	1.0	14.0	31.0	14.0	42.0	5.0	1.0	42.0	35.0	48.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	36.0	48.0	31.0	42.0	4.0	1.0	48.0	31.0	42.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	42.0	1.0	42.0	31.0	42.0	1.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	4.0	42.0	40.0	42.0	42.0	40.0	42.0	14.0	4.0	14.0	40.0	42.0	35.0	42.0	1.0	42.0	31.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	8.0	54.0	35.0	1.0	42.0	42.0	53.0	42.0	8.0	8.0	54.0	4.0	1.0	53.0	12.0	54.0	31.0	20.0	42.0	1.0	42.0	42.0	42.0	53.0	42.0	8.0	54.0	35.0	4.0	42.0	31.0	40.0	42.0	20.0	42.0	40.0	42.0	35.0	20.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	42.0	42.0	42.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	31.0	42.0	35.0	40.0	42.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	31.0	42.0	42.0	42.0	42.0	1.0	42.0	31.0	1.0	42.0	31.0	48.0
42.0	42.0	1.0	42.0	31.0	42.0	48.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	1.0	42.0	14.0	42.0	1.0	40.0	48.0	31.0	14.0	1.0	42.0	42.0	4.0	40.0	42.0	42.0	40.0	42.0	1.0	11.0	31.0	42.0	40.0	42.0	4.0	31.0	42.0	4.0	42.0	42.0	14.0	1.0	42.0	31.0	42.0	42.0	4.0	31.0	42.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.0	42.0	35.0	40.0	42.0	1.0	42.0	25.0	31.0	42.0	40.0	42.0	1.0	14.0	42.0	4.0	40.0	14.0	42.0	40.0	14.0	42.0	36.0	40.0	42.0	42.0	1.0	48.0	42.0	42.0	42.0	14.0	5.0	42.0	42.0	48.0	42.0	42.0	5.0	31.0	40.0	42.0	1.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	40.0	42.0	31.0	42.0	40.0	42.0	4.0	36.0	31.0	42.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	48.0	42.0	35.0	40.0	42.0	1.0	48.0	42.0	42.0	42.0	14.0	4.0	42.0	42.0	42.0	42.0	42.0	4.0	31.0	42.0	40.0	42.0	4.0	14.0	40.0	42.0	14.0	40.0	42.0	1.0	14.0	36.0	42.0	42.0	14.0	1.0	42.0	42.0	36.0	31.0	42.0	1.0	40.0	48.0	31.0	14.0	42.0	36.0	40.0	42.0	42.0	40.0	42.0	1.0	48.0	42.0	1.0	42.0	31.0	42.0	31.0	42.0	40.0	42.0	36.0	31.0	42.0	4.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	48.0	53.0	42.0	8.0	12.0	54.0	35.0	42.0	14.0	1.0	42.0	42.0	42.0	42.0	42.0	42.0	1.0	40.0	48.0	31.0	48.0	53.0	42.0	8.0	12.0	54.0	4.0	42.0	14.0	36.0	42.0	42.0	42.0	4.0	42.0	42.0	36.0	31.0	42.0	42.0	53.0	42.0	8.0	12.0	54.0	35.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	1.0	48.0	42.0	31.0	42.0	40.0	42.0	1.0	14.0	31.0	42.0	1.0	42.0	25.0	31.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	42.0	1.0	40.0	48.0	31.0	14.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	42.0	1.0	40.0	42.0	35.0	31.0	14.0	35.0	42.0	42.0	14.0	1.0	42.0	42.0	42.0	42.0	14.0	49.0	1.0	40.0	48.0	31.0	1.0	40.0	48.0	31.0	42.0	42.0	4.0	42.0	42.0	42.0	42.0	42.0	4.0	31.0	42.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.0	42.0	1.0	40.0	48.0	31.0	20.0	42.0	40.0	42.0	20.0	42.0	1.0	48.0	31.0	40.0	48.0	2.0	11.0	42.0	35.0	40.0	42.0	1.0	42.0	40.0	42.0	1.0	42.0	14.0	4.0	42.0	42.0	42.0	1.0	42.0	42.0	4.0	31.0	14.0	42.0	4.0	40.0	42.0	36.0	42.0	40.0	42.0	1.0	42.0	25.0	31.0	49.0	42.0	36.0	40.0	14.0	42.0	40.0	14.0	4.0	31.0	42.0	40.0	42.0	35.0	31.0	42.0	29.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	48.0	42.0	35.0	40.0	42.0	42.0	1.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	4.0	42.0	36.0	40.0	42.0	42.0	1.0	48.0	42.0	31.0	40.0	42.0	1.0	48.0	42.0	31.0	42.0	40.0	42.0	36.0	42.0	42.0	53.0	14.0	8.0	8.0	32.0	54.0	4.0	1.0	42.0	31.0	42.0	42.0	42.0	48.0	42.0	1.0	40.0	48.0	31.0	42.0	1.0	20.0	42.0	25.0	31.0	40.0	42.0	20.0	42.0	1.0	40.0	48.0	31.0	48.0	42.0	42.0	42.0	53.0	14.0	8.0	8.0	32.0	54.0	4.0	1.0	42.0	31.0	42.0	42.0	42.0	36.0	40.0	42.0	42.0	1.0	48.0	42.0	31.0	40.0	42.0	1.0	48.0	42.0
53.0	12.0	54.0	53.0	42.0	8.0	54.0	35.0	4.0	42.0	42.0	42.0	1.0	40.0	42.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	42.0	20.0	42.0	40.0	42.0	36.0	34.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	31.0	42.0	48.0	42.0	36.0	40.0	48.0	31.0	53.0	42.0	8.0	54.0	35.0	1.0	42.0	31.0	42.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	31.0	53.0	42.0	8.0	8.0	54.0	4.0	1.0	42.0	31.0	42.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	54.0	1.0	42.0	31.0	1.0	42.0	42.0	35.0	1.0	42.0	4.0	40.0	14.0	14.0	14.0	40.0	14.0	4.0	31.0	42.0	4.0	40.0	42.0	42.0	40.0	42.0	1.0	42.0	40.0	42.0	4.0	42.0	42.0	42.0	4.0	40.0	42.0	42.0	1.0	40.0	42.0	42.0	40.0	42.0	35.0	4.0	31.0	42.0	1.0	40.0	48.0	31.0	14.0	1.0	42.0	31.0	42.0	31.0	42.0	1.0	40.0	48.0	31.0	14.0	1.0	42.0	31.0	42.0	31.0	14.0	42.0	42.0	1.0	40.0	48.0	31.0	14.0	35.0	42.0	42.0	42.0	53.0	42.0	8.0	8.0	54.0	35.0	1.0	53.0	12.0	54.0	31.0	42.0	29.0
42.0	48.0	42.0	35.0	40.0	42.0	4.0	42.0	1.0	40.0	48.0	31.0	42.0	36.0	40.0	42.0	1.0	48.0	31.0	42.0	5.0	40.0	42.0	1.0	42.0	53.0	42.0	8.0	54.0	1.0	48.0	31.0	1.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	5.0	48.0	53.0	42.0	8.0	12.0	54.0	5.0	42.0	53.0	42.0	8.0	12.0	54.0	1.0	14.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	31.0	48.0	5.0	31.0	42.0	1.0	20.0	42.0	48.0	31.0	40.0	14.0	20.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	42.0	42.0	42.0	42.0	14.0	5.0	42.0	1.0
53.0	12.0	54.0	53.0	42.0	8.0	8.0	54.0	35.0	1.0	11.0	31.0	42.0	14.0	1.0	42.0	1.0	40.0	48.0	31.0	42.0	14.0	42.0	4.0	36.0	42.0	42.0	42.0	1.0	42.0	42.0	4.0	31.0	1.0	42.0	42.0	36.0	31.0	42.0	1.0	40.0	48.0	31.0	48.0	42.0	42.0	31.0	53.0	42.0	8.0	8.0	54.0	1.0	53.0	12.0	54.0	31.0	1.0	42.0	35.0	31.0	42.0	29.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	8.0	54.0	35.0	1.0	42.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	42.0	31.0	48.0	35.0	31.0	14.0	1.0	42.0	31.0	42.0	31.0	48.0	53.0	42.0	8.0	12.0	54.0	35.0	20.0	42.0	40.0	42.0	20.0	42.0	40.0	42.0	20.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	42.0	31.0	48.0	42.0	1.0	40.0	48.0	31.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	42.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	53.0	42.0	8.0	54.0
42.0	42.0	42.0	1.0	48.0	31.0	1.0	42.0	42.0	31.0	20.0	42.0	40.0	42.0	20.0	42.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	31.0	42.0	35.0	40.0	42.0	42.0	53.0	42.0	8.0	8.0	54.0	4.0	1.0	53.0	12.0	54.0	31.0	20.0	42.0	1.0	42.0	42.0	42.0	53.0	42.0	8.0	54.0	35.0	4.0	42.0	31.0	40.0	42.0	20.0	42.0	40.0	42.0	35.0	20.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	31.0	42.0	53.0	42.0	8.0	8.0	54.0	1.0	11.0	31.0	1.0	53.0	12.0	54.0	31.0	42.0	35.0	40.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	54.0	35.0	4.0	42.0	53.0	42.0	8.0	54.0	1.0	53.0	12.0	54.0	31.0	1.0	14.0	1.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	8.0	54.0	36.0	1.0	53.0	12.0	54.0	31.0	42.0	42.0	5.0	40.0	42.0	1.0	42.0	14.0	36.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	48.0	31.0	14.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	42.0	36.0	40.0	42.0	42.0	40.0	42.0	49.0	36.0	31.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	14.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0
42.0	42.0	42.0	42.0	14.0	1.0	42.0	42.0	42.0	42.0	31.0	42.0	1.0	40.0	48.0	31.0	42.0	14.0	35.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	53.0	42.0	8.0	12.0	54.0	1.0	53.0	42.0	8.0	8.0	12.0	54.0	35.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	1.0	48.0	42.0	31.0	42.0	40.0	42.0	35.0	31.0	42.0	1.0	48.0	31.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	42.0	4.0	40.0	42.0	1.0	48.0	42.0	48.0	4.0	31.0	42.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.0	15.0	1.0	48.0	31.0	1.0	40.0	48.0	31.0	42.0	1.0	14.0	42.0	35.0	42.0	42.0	42.0	42.0	42.0	42.0	35.0	31.0	15.0	1.0	48.0	31.0	1.0	48.0	31.0	40.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.0	42.0	1.0	40.0	48.0	31.0	42.0	35.0	40.0	14.0	14.0	1.0	42.0	42.0	4.0	40.0	42.0	1.0	42.0	25.0	31.0	42.0	40.0	42.0	1.0	42.0	25.0	31.0	42.0	40.0	42.0	4.0	31.0	42.0	4.0	40.0	42.0	35.0	42.0	40.0	42.0	42.0	40.0	42.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	54.0	35.0	4.0	42.0	49.0	49.0	42.0	53.0	42.0	8.0	54.0	36.0	1.0	53.0	12.0	54.0	31.0	14.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	42.0	42.0	42.0	14.0	31.0	14.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	31.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	14.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	42.0	42.0	42.0	14.0	31.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	14.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0
42.0	42.0	14.0	35.0	42.0	42.0	42.0	42.0	35.0	42.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	42.0	1.0	40.0	42.0	1.0	14.0	31.0	42.0	40.0	42.0	35.0	48.0	42.0	31.0	49.0	1.0	40.0	48.0	31.0	1.0	40.0	48.0	31.0	42.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.0	12.0	54.0	53.0	42.0	8.0	54.0	35.0	1.0	48.0	53.0	42.0	8.0	12.0	54.0	4.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	42.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	42.0	31.0	53.0	42.0	8.0	54.0	1.0	53.0	12.0	54.0	31.0	1.0	48.0	53.0	42.0	8.0	8.0	12.0	54.0	36.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	42.0	48.0	49.0	1.0	48.0	31.0	1.0	40.0	48.0	31.0	40.0	48.0	31.0	48.0	53.0	42.0	8.0	54.0	1.0	53.0	12.0	54.0	31.0	1.0	48.0	53.0	42.0	8.0	12.0	54.0	5.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	42.0	31.0
42.0	49.0	42.0	42.0	14.0	42.0	35.0	40.0	42.0	4.0	14.0	40.0	42.0	14.0	1.0	53.0	42.0	8.0	8.0	12.0	54.0	36.0	48.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	48.0	15.0	1.0	48.0	31.0	1.0	40.0	48.0	31.0	48.0	15.0	1.0	48.0	31.0	1.0	40.0	48.0	31.0	42.0	1.0	42.0	25.0	31.0	1.0	42.0	25.0	31.0	15.0	1.0	48.0	31.0	1.0	48.0	31.0	40.0	48.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	36.0	48.0	31.0	42.0	4.0	40.0	14.0	42.0	1.0	49.0	42.0	42.0	42.0	1.0	11.0	31.0	1.0	11.0	31.0
42.0	20.0	42.0	1.0	20.0	42.0	40.0	42.0	20.0	42.0	40.0	42.0	1.0	34.0	42.0	31.0	20.0	42.0	40.0	42.0	20.0	42.0	35.0	40.0	42.0	1.0	42.0	31.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	31.0	42.0	42.0	35.0	1.0	42.0	31.0	42.0	31.0	40.0	42.0	34.0	42.0	40.0	42.0	34.0	42.0	40.0	42.0	1.0	20.0	42.0	31.0	34.0	42.0	40.0	42.0	34.0	42.0	40.0	42.0	1.0	20.0	42.0	31.0	34.0	42.0	40.0	42.0	34.0	42.0	35.0	40.0	42.0	1.0	42.0	31.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0
42.0	42.0	42.0	42.0	35.0	40.0	42.0	1.0	42.0	14.0	4.0	42.0	40.0	42.0	14.0	40.0	42.0	4.0	42.0	4.0	40.0	42.0	1.0	11.0	31.0	42.0	40.0	42.0	42.0	40.0	14.0	4.0	31.0	14.0	40.0	42.0	14.0	4.0	14.0	40.0	42.0	1.0	42.0	31.0	14.0	40.0	42.0	35.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	42.0	48.0	42.0	1.0	40.0	48.0	31.0	14.0	42.0	35.0	40.0	42.0	1.0	14.0	31.0	14.0	40.0	42.0	1.0	14.0	42.0	42.0	4.0	40.0	42.0	42.0	40.0	42.0	1.0	11.0	31.0	42.0	40.0	42.0	4.0	31.0	42.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	48.0	42.0	1.0	40.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	42.0	35.0	40.0	42.0	42.0	1.0	40.0	42.0	42.0	40.0	42.0	35.0	31.0	42.0	1.0	14.0	31.0	40.0	14.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	42.0	31.0	14.0	42.0	1.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	1.0	42.0	40.0	42.0	35.0	31.0	42.0	35.0	40.0	42.0	42.0	40.0	53.0	14.0	32.0	54.0	1.0	53.0	48.0	33.0	54.0	31.0	42.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	14.0	1.0	42.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	42.0	42.0	14.0	35.0	42.0	42.0	42.0	1.0	42.0	42.0	35.0	31.0	1.0	14.0	42.0	1.0	42.0	31.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	42.0	40.0	42.0	35.0	31.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	1.0	42.0	25.0	31.0	42.0	1.0	42.0	25.0	31.0	40.0	42.0	35.0	31.0	42.0	1.0	40.0	48.0	31.0	42.0	35.0	40.0	42.0	42.0	40.0	42.0	42.0	40.0	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.0	42.0	35.0	40.0	42.0	42.0	1.0	40.0	42.0	42.0	1.0	42.0	31.0	40.0	42.0	35.0	42.0	42.0	35.0	40.0	14.0	42.0	42.0	14.0	35.0	31.0	42.0	1.0	42.0	31.0	1.0	42.0	31.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.0	42.0	42.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	31.0	42.0	1.0	40.0	48.0	31.0	14.0	53.0	42.0	8.0	8.0	12.0	54.0	35.0	42.0	53.0	42.0	8.0	12.0	54.0	1.0	14.0	31.0	53.0	42.0	8.0	8.0	12.0	54.0	1.0	48.0	53.0	42.0	8.0	12.0	54.0	4.0	48.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	14.0	31.0	42.0	42.0	53.0	42.0	8.0	12.0	54.0	4.0	14.0	31.0	53.0	42.0	8.0	12.0	54.0	1.0	48.0	31.0	53.0	42.0	8.0	12.0	54.0	35.0	48.0	53.0	42.0	8.0	12.0	54.0	35.0	48.0	53.0	42.0	8.0	12.0	54.0	1.0	42.0	48.0	31.0	53.0	42.0
